Booking_ID,Hotel_Type,Hotel_Location,Booking_Date,Arrival_Date,Lead_Time_Days,Weekend_Nights,Weekday_Nights,Adults,Children,Babies,Country,Market_Segment,Distribution_Channel,Is_Repeated_Guest,Previous_Cancellations,Previous_Bookings,Room_Type_Reserved,Room_Type_Assigned,Booking_Changes,Deposit_Type,Agent_ID,Company_ID,Days_In_Waiting_List,Customer_Type,Meal_Type,Total_Nights,ADR,Required_Car_Parking_Spaces,Total_Special_Requests,Satisfaction_Score,Reservation_Status,Is_Canceled,Reservation_Status_Date,Estimated_Revenue,Arrival_Year,Arrival_Month,Arrival_Month_Name,Total_Guests,Revenue_per_Night,Booking_Year,Lead_Time_Days_Outlier,Total_Nights_Outlier,ADR_Outlier,Estimated_Revenue_Outlier,Days_In_Waiting_List_Outlier,Satisfaction_Score_Outlier
HTL002553,City Hotel,Barcelona,2025-09-18,2026-03-12,175,2,2,2,0.0,0,CHE,Offline TA/TO,TA/TO,0,0,0,B,B,1,No Deposit,174.0,Unknown,0,Contract,Undefined,4,66.98,1,3,3.65,Check-Out,0,2026-03-15,267.93,2026,3,March,2.0,66.9825,2025,False,False,False,False,False,False
HTL013696,City Hotel,Amsterdam,2024-08-23,2024-09-20,28,2,1,2,0.0,0,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,162.0,Unknown,0,Transient,SC,3,115.33,0,2,3.52,Check-Out,0,2024-09-20,346.0,2024,9,September,2.0,115.33333333333333,2024,False,False,False,False,False,False
HTL005316,Resort Hotel,Algarve,2025-10-22,2026-04-26,186,0,3,2,1.0,0,DNK,Online TA,TA/TO,1,0,2,B,B,2,No Deposit,141.0,Unknown,0,Group,BB,3,132.38,0,0,3.63,Check-Out,0,2026-04-27,397.15,2026,4,April,3.0,132.38333333333333,2025,False,False,False,False,False,False
HTL020927,City Hotel,Barcelona,2025-10-17,2026-02-03,109,1,4,4,0.0,0,DEU,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,115.0,Unknown,0,Transient-Party,SC,5,78.36,0,1,4.0,Check-Out,0,2026-02-06,391.79,2026,2,February,4.0,78.358,2025,False,False,False,False,False,False
HTL015508,City Hotel,Amsterdam,2024-06-02,2025-05-08,340,2,4,2,0.0,0,NLD,Offline TA/TO,TA/TO,0,0,0,D,D,1,Non Refund,175.0,Unknown,0,Contract,Undefined,6,85.3,0,3,3.89,Canceled,1,2025-05-11,511.78,2025,5,May,2.0,85.29666666666667,2024,False,False,False,False,False,False
HTL010250,City Hotel,Lisbon,2024-02-22,2024-11-02,254,1,0,2,0.0,0,BEL,Offline TA/TO,TA/TO,0,0,0,C,C,2,No Deposit,165.0,Unknown,3,Contract,FB,1,93.04,0,2,3.34,Canceled,1,2024-11-03,93.04,2024,11,November,2.0,93.04,2024,False,False,False,False,True,False
HTL005310,Resort Hotel,Bali,2025-07-25,2026-04-08,257,3,2,4,0.0,1,SWE,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,109.0,Unknown,0,Group,HB,5,207.21,0,1,4.4,Canceled,1,2026-04-12,1036.05,2026,4,April,5.0,207.20999999999998,2025,False,False,False,False,False,False
HTL001703,City Hotel,Dubai,2025-05-09,2025-08-04,87,1,3,2,2.0,0,ESP,Groups,Corporate,0,0,0,C,C,2,No Deposit,58.0,1011.0,0,Contract,BB,4,129.87,0,0,3.51,Canceled,1,2025-08-05,519.47,2025,8,August,4.0,129.8675,2025,False,False,False,False,False,False
HTL009302,City Hotel,Lisbon,2024-09-24,2025-02-22,151,1,3,2,0.0,0,BEL,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,125.0,Unknown,0,Transient,Undefined,4,76.19,1,1,4.54,Check-Out,0,2025-02-23,304.75,2025,2,February,2.0,76.1875,2024,False,False,False,False,False,False
HTL017444,City Hotel,Barcelona,2024-01-15,2024-03-29,74,0,1,2,2.0,0,BRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,34.0,Unknown,0,Group,FB,1,118.01,1,2,4.26,Check-Out,0,2024-03-29,118.01,2024,3,March,4.0,118.01,2024,False,False,False,False,False,False
HTL015336,City Hotel,Dubai,2024-10-26,2025-04-10,343,0,1,2,0.0,0,Unknown,Offline TA/TO,TA/TO,0,0,0,C,C,0,Non Refund,127.0,Unknown,0,Transient-Party,BB,1,95.41,1,1,3.61,Canceled,1,2025-10-04,95.41,2025,4,April,2.0,95.41,2024,False,False,False,False,False,False
HTL018582,Resort Hotel,Phuket,2025-01-16,2025-02-06,21,1,3,2,1.0,0,ARE,Groups,Corporate,0,0,0,D,D,0,No Deposit,27.0,1030.0,30,Group,BB,4,127.66,0,0,3.24,Canceled,1,2025-02-08,510.63,2025,2,February,3.0,127.6575,2025,False,False,False,False,True,False
HTL007880,City Hotel,Amsterdam,2025-12-15,2025-12-17,2,2,1,4,0.0,0,DEU,Offline TA/TO,TA/TO,0,0,0,F,E,0,Non Refund,76.0,Unknown,0,Transient-Party,SC,3,171.36,0,1,3.81,Canceled,1,2025-12-20,514.09,2025,12,December,4.0,171.36333333333334,2025,False,False,False,False,False,False
HTL004572,Resort Hotel,Algarve,2024-05-15,2024-11-06,175,0,5,2,0.0,0,NOR,Offline TA/TO,TA/TO,1,0,10,E,E,0,Non Refund,122.0,Unknown,0,Group,BB,5,154.99,0,0,4.01,Canceled,1,2024-11-06,774.94,2024,11,November,2.0,154.988,2024,False,False,False,False,False,False
HTL018415,City Hotel,Lisbon,2025-12-04,2026-06-03,181,1,2,3,1.0,0,ESP,Groups,Direct,0,0,0,D,D,0,Non Refund,96.0,1111.0,1,Contract,Undefined,3,122.33,0,0,3.79,Check-Out,0,2026-06-06,366.98,2026,6,June,4.0,122.32666666666667,2025,False,False,False,False,False,False
HTL020491,City Hotel,Lisbon,2024-01-15,2024-05-23,129,0,6,2,0.0,0,BEL,Corporate,Corporate,0,0,0,A,H,0,No Deposit,95.0,1100.0,0,Contract,SC,6,77.85,0,1,3.62,Canceled,1,2024-05-26,467.12,2024,5,May,2.0,77.85333333333334,2024,False,False,False,False,False,False
HTL024707,City Hotel,London,2024-12-24,2025-05-18,145,0,1,3,0.0,0,ARE,Online TA,TA/TO,0,0,0,G,H,1,Non Refund,95.0,Unknown,2,Group,HB,1,134.425,0,3,4.16,Canceled,1,2025-05-19,141.82,2025,5,May,3.0,141.82,2024,False,False,False,False,False,False
HTL000799,City Hotel,Amsterdam,2025-10-16,2026-06-08,235,1,3,2,1.0,0,FRA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,132.0,Unknown,0,Transient-Party,BB,4,155.52,0,1,3.63,Canceled,1,2026-06-11,622.07,2026,6,June,3.0,155.5175,2025,False,False,False,False,False,False
HTL016950,City Hotel,Amsterdam,2025-03-10,2026-03-07,362,1,1,2,0.0,0,SWE,Groups,TA/TO,0,0,0,A,A,0,No Deposit,33.0,1084.0,1,Group,FB,2,59.65,1,1,4.1,Canceled,1,2026-03-09,119.29,2026,3,March,2.0,59.645,2025,False,False,False,False,False,False
HTL021429,City Hotel,Lisbon,2024-09-08,2025-01-26,140,1,0,2,0.0,0,POL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,99.0,Unknown,0,Group,SC,1,115.48,1,1,3.51,Canceled,1,2025-01-26,115.48,2025,1,January,2.0,115.48,2024,False,False,False,False,False,False
HTL021987,City Hotel,Barcelona,2025-11-12,2026-01-15,64,2,1,2,0.0,0,NLD,Offline TA/TO,TA/TO,0,0,0,C,C,0,Non Refund,48.0,Unknown,1,Transient-Party,SC,3,74.94,0,2,4.23,Canceled,1,2026-01-18,224.81,2026,1,January,2.0,74.93666666666667,2025,False,False,False,False,False,False
HTL016960,City Hotel,London,2025-10-28,2026-05-21,205,0,3,2,0.0,0,JPN,Direct,Direct,0,0,0,C,C,0,Refundable,146.0,Unknown,5,Group,HB,3,80.72,1,1,3.69,Check-Out,0,2026-05-22,242.15,2026,5,May,2.0,80.71666666666667,2025,False,False,False,False,True,False
HTL005695,City Hotel,Amsterdam,2025-10-04,2026-01-24,112,3,2,2,1.0,0,BEL,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,9.0,Unknown,0,Transient-Party,Undefined,5,93.58,0,1,3.25,Canceled,1,2026-01-24,467.91,2026,1,January,3.0,93.58200000000001,2025,False,False,False,False,False,False
HTL023893,Resort Hotel,Goa,2025-01-29,2025-07-16,168,2,5,2,0.0,0,DEU,Offline TA/TO,TA/TO,0,0,0,H,H,0,No Deposit,4.0,Unknown,3,Group,FB,7,250.42,0,3,4.54,Canceled,1,2025-07-21,1752.95,2025,7,July,2.0,250.42142857142858,2025,False,False,False,True,True,False
HTL015652,City Hotel,Lisbon,2024-08-09,2024-11-14,97,1,4,2,0.0,0,CHE,Online TA,TA/TO,1,2,9,G,G,1,Non Refund,11.0,Unknown,10,Group,FB,5,130.55,0,1,3.24,Canceled,1,2024-11-15,652.76,2024,11,November,2.0,130.552,2024,False,False,False,False,True,False
HTL002077,City Hotel,London,2024-02-22,2025-02-18,362,1,2,3,0.0,0,SAU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,70.0,Unknown,0,Transient-Party,SC,3,85.38,0,1,3.58,Canceled,1,2025-02-21,256.13,2025,2,February,3.0,85.37666666666667,2024,False,False,False,False,False,False
HTL015849,City Hotel,Dubai,2025-10-12,2026-06-20,251,0,4,2,2.0,0,BRA,Online TA,TA/TO,0,0,0,C,C,3,No Deposit,55.0,Unknown,0,Contract,BB,4,79.02,1,1,3.87,Canceled,1,2026-06-20,316.08,2026,6,June,4.0,79.02,2025,False,False,False,False,False,False
HTL018060,Resort Hotel,Bali,2025-01-06,2025-08-03,209,0,4,2,0.0,0,Unknown,Corporate,Corporate,1,0,11,D,D,1,Non Refund,168.0,1001.0,3,Contract,BB,4,190.51,0,1,3.48,No-Show,1,2025-08-03,762.02,2025,8,August,2.0,190.505,2025,False,False,False,False,True,False
HTL003620,City Hotel,Dubai,2025-01-27,2025-11-21,298,2,0,1,0.0,0,ARE,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,16.0,Unknown,1,Transient-Party,FB,2,173.87,0,0,3.63,Canceled,1,2025-11-23,347.75,2025,11,November,1.0,173.875,2025,False,False,False,False,False,False
HTL011663,Resort Hotel,Bali,2025-01-11,2025-02-19,39,0,2,2,0.0,0,Unknown,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,80.0,Unknown,0,Transient-Party,Undefined,2,174.08,0,1,4.98,Check-Out,0,2025-02-19,348.17,2025,2,February,2.0,174.085,2025,False,False,False,False,False,True
HTL012984,Resort Hotel,Goa,2024-11-12,2025-08-13,274,2,1,2,0.0,0,CAN,Corporate,Corporate,0,0,0,H,H,0,Non Refund,37.0,1085.0,5,Transient,BB,3,273.08,2,1,4.13,Canceled,1,2025-08-13,819.23,2025,8,August,2.0,273.07666666666665,2024,False,False,True,False,True,False
HTL014189,Resort Hotel,Maldives,2025-10-13,2025-12-04,52,0,6,1,0.0,0,NLD,Online TA,TA/TO,0,0,0,F,F,1,Non Refund,85.0,Unknown,10,Transient,BB,6,241.4,1,0,3.2,Canceled,1,2025-12-06,1448.41,2025,12,December,1.0,241.40166666666667,2025,False,False,False,False,True,False
HTL007498,City Hotel,Dubai,2024-01-26,2024-05-10,105,3,5,1,0.0,0,IND,Online TA,TA/TO,0,0,0,D,H,2,No Deposit,80.0,Unknown,0,Contract,FB,8,85.74,0,0,3.34,Canceled,1,2024-05-14,685.93,2024,5,May,1.0,85.74125,2024,False,False,False,False,False,False
HTL002392,Resort Hotel,Goa,2025-04-08,2025-07-12,95,0,7,2,0.0,0,SWE,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,100.0,Unknown,3,Transient-Party,FB,7,227.34,1,3,4.64,Check-Out,0,2025-07-14,1591.36,2025,7,July,2.0,227.33714285714285,2025,False,False,False,True,True,False
HTL007325,City Hotel,Barcelona,2025-06-13,2025-11-23,163,0,3,2,1.0,0,NLD,Offline TA/TO,TA/TO,0,0,0,D,D,0,Non Refund,53.0,Unknown,0,Transient,HB,3,59.42,0,0,3.71,Canceled,1,2025-11-24,178.26,2025,11,November,3.0,59.419999999999995,2025,False,False,False,False,False,False
HTL023545,City Hotel,London,2025-05-07,2026-01-31,269,2,2,3,0.0,0,IRL,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,116.0,Unknown,0,Transient-Party,BB,4,124.36,0,2,3.57,Canceled,1,2026-02-02,497.44,2026,1,January,3.0,124.36,2025,False,False,False,False,False,False
HTL013625,Resort Hotel,Bali,2024-05-07,2024-07-17,71,3,2,2,0.0,0,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,157.0,Unknown,0,Transient-Party,Undefined,5,160.39,0,1,3.87,Check-Out,0,2024-07-21,801.96,2024,7,July,2.0,160.392,2024,False,False,False,False,False,False
HTL024705,Resort Hotel,Maldives,2024-05-10,2024-08-04,86,2,1,3,0.0,0,DEU,Corporate,Corporate,0,0,0,D,D,0,No Deposit,89.0,1039.0,0,Contract,BB,3,193.36,0,1,4.5,Canceled,1,2024-08-04,580.09,2024,8,August,3.0,193.36333333333334,2024,False,False,False,False,False,False
HTL020788,City Hotel,Barcelona,2024-06-12,2025-04-08,300,0,1,2,0.0,0,ITA,Direct,Direct,0,0,0,A,E,0,Refundable,85.0,Unknown,0,Group,HB,1,96.1,1,1,3.59,No-Show,1,2025-04-08,96.1,2025,4,April,2.0,96.1,2024,False,False,False,False,False,False
HTL000076,City Hotel,Amsterdam,2025-01-11,2025-09-07,239,1,3,2,0.0,0,ESP,Online TA,TA/TO,0,0,0,B,F,0,Non Refund,81.0,Unknown,0,Group,SC,4,98.81,0,0,3.42,Canceled,1,2025-09-08,395.25,2025,9,September,2.0,98.8125,2025,False,False,False,False,False,False
HTL024157,City Hotel,London,2024-11-02,2025-06-07,217,0,1,3,0.0,0,JPN,Direct,Direct,1,1,3,G,G,0,Non Refund,103.0,Unknown,14,Group,Undefined,1,177.08,0,3,3.74,Canceled,1,2025-06-07,177.08,2025,6,June,3.0,177.08,2024,False,False,False,False,True,False
HTL000523,City Hotel,Lisbon,2024-05-17,2024-08-06,81,1,0,2,1.0,0,BEL,Corporate,Corporate,0,0,0,A,A,0,Non Refund,136.0,1102.0,0,Transient,BB,1,83.63,0,2,3.92,Canceled,1,2024-08-07,83.63,2024,8,August,3.0,83.63,2024,False,False,False,False,False,False
HTL019759,Resort Hotel,Maldives,2024-11-13,2025-02-03,82,0,3,3,0.0,0,NOR,Groups,Direct,0,0,0,H,H,0,Refundable,24.0,1100.0,1,Transient-Party,SC,3,172.03,0,0,3.86,Canceled,1,2025-02-03,516.1,2025,2,February,3.0,172.03333333333333,2024,False,False,False,False,False,False
HTL011076,City Hotel,London,2025-08-13,2026-08-03,355,0,4,2,0.0,0,IND,Offline TA/TO,TA/TO,0,0,0,E,E,2,Non Refund,122.0,Unknown,1,Transient-Party,Undefined,4,167.24,0,1,3.87,Canceled,1,2026-08-04,668.95,2026,8,August,2.0,167.2375,2025,False,False,False,False,False,False
HTL024886,Resort Hotel,Phuket,2025-09-07,2026-01-05,120,3,3,3,0.0,0,SWE,Offline TA/TO,TA/TO,1,1,3,D,D,0,No Deposit,57.0,Unknown,0,Group,HB,6,131.16,1,0,3.79,Check-Out,0,2026-01-07,786.97,2026,1,January,3.0,131.16166666666666,2025,False,False,False,False,False,False
HTL024252,City Hotel,Amsterdam,2024-07-17,2024-11-14,120,3,0,2,0.0,0,AUS,Corporate,Corporate,0,0,0,E,E,0,No Deposit,110.0,1108.0,30,Transient,HB,3,129.73,0,2,3.17,Check-Out,0,2024-11-17,389.18,2024,11,November,2.0,129.72666666666666,2024,False,False,False,False,True,False
HTL008220,City Hotel,London,2025-06-29,2026-06-14,350,2,1,2,0.0,1,IRL,Online TA,TA/TO,0,0,0,E,E,1,Non Refund,159.0,Unknown,3,Contract,BB,3,173.7,0,0,3.55,Canceled,1,2026-06-14,521.11,2026,6,June,3.0,173.70333333333335,2025,False,False,False,False,True,False
HTL002436,City Hotel,Amsterdam,2024-01-01,2024-06-06,157,2,4,1,0.0,0,ESP,Corporate,Corporate,0,0,0,H,H,0,Non Refund,86.0,1066.0,5,Contract,BB,6,178.33,0,1,3.98,No-Show,1,2024-06-08,1070.01,2024,6,June,1.0,178.335,2024,False,False,False,False,True,False
HTL010910,Resort Hotel,Goa,2024-01-29,2024-02-24,26,2,2,3,1.0,0,USA,Groups,TA/TO,0,0,0,A,A,0,Non Refund,13.0,1030.0,7,Contract,Undefined,4,51.32,0,1,3.29,Check-Out,0,2024-02-24,205.3,2024,2,February,4.0,51.325,2024,False,False,False,False,True,False
HTL022492,City Hotel,Dubai,2025-02-24,2025-07-19,145,2,0,2,1.0,0,IRL,Online TA,TA/TO,0,0,0,F,F,1,Non Refund,2.0,Unknown,0,Contract,HB,2,160.46,0,1,3.98,Canceled,1,2025-07-20,320.93,2025,7,July,3.0,160.465,2025,False,False,False,False,False,False
HTL017126,Resort Hotel,Goa,2024-08-01,2025-01-11,163,2,2,2,0.0,0,SAU,Online TA,TA/TO,0,0,0,G,G,0,Non Refund,30.0,Unknown,0,Transient-Party,BB,4,204.88,0,0,3.89,Canceled,1,2025-01-11,819.52,2025,1,January,2.0,204.88,2024,False,False,False,False,False,False
HTL017366,Resort Hotel,Phuket,2024-10-26,2024-12-23,58,1,1,2,0.0,0,BEL,Online TA,TA/TO,1,0,7,A,A,1,No Deposit,104.0,Unknown,0,Group,BB,2,150.0,0,2,4.4,Check-Out,0,2024-12-25,300.0,2024,12,December,2.0,150.0,2024,False,False,False,False,False,False
HTL011810,Resort Hotel,Algarve,2025-10-03,2025-12-20,78,3,4,2,0.0,0,BEL,Offline TA/TO,TA/TO,0,0,0,D,D,2,No Deposit,56.0,Unknown,7,Group,Undefined,7,218.45,1,1,3.38,Check-Out,0,2025-12-25,1529.15,2025,12,December,2.0,218.45000000000002,2025,False,False,False,True,True,False
HTL015751,City Hotel,Dubai,2025-02-20,2026-02-07,352,1,2,1,1.0,0,CAN,Groups,Corporate,0,0,0,H,H,3,Non Refund,90.0,1022.0,0,Group,BB,3,127.71,0,0,3.02,Canceled,1,2026-02-08,383.13,2026,2,February,2.0,127.71,2025,False,False,False,False,False,False
HTL018540,Resort Hotel,Goa,2024-05-14,2024-06-27,44,1,4,2,0.0,0,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,109.0,Unknown,0,Contract,BB,5,167.25,0,2,4.62,Check-Out,0,2024-07-01,836.26,2024,6,June,2.0,167.252,2024,False,False,False,False,False,False
HTL016517,City Hotel,Lisbon,2025-04-28,2025-09-06,131,2,1,2,1.0,0,NLD,Online TA,TA/TO,1,3,7,H,H,0,No Deposit,172.0,Unknown,0,Contract,FB,3,152.21,1,2,3.59,Canceled,1,2025-09-07,456.64,2025,9,September,3.0,152.21333333333334,2025,False,False,False,False,False,False
HTL019499,City Hotel,Dubai,2025-05-18,2025-11-12,178,3,2,2,0.0,0,SWE,Online TA,TA/TO,0,0,0,B,B,0,Non Refund,127.0,Unknown,0,Transient,BB,5,70.81,0,1,3.24,Canceled,1,2025-11-12,354.04,2025,11,November,2.0,70.808,2025,False,False,False,False,False,False
HTL007516,City Hotel,Dubai,2025-12-22,2026-09-29,281,1,0,4,0.0,0,CHN,Online TA,TA/TO,0,0,0,E,E,0,Non Refund,107.0,Unknown,0,Contract,BB,1,125.41,1,0,3.89,Canceled,1,2026-09-29,125.41,2026,9,September,4.0,125.41,2025,False,False,False,False,False,False
HTL005285,Resort Hotel,Bali,2024-10-05,2025-03-14,160,0,9,2,0.0,0,NOR,Offline TA/TO,TA/TO,1,0,6,G,G,0,No Deposit,168.0,Unknown,0,Group,BB,9,201.53,0,1,4.48,Canceled,1,2025-03-21,1813.75,2025,3,March,2.0,201.52777777777777,2024,False,False,False,True,False,False
HTL016411,City Hotel,Dubai,2025-09-18,2026-06-25,280,1,1,2,2.0,0,JPN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,20.0,Unknown,0,Contract,BB,2,120.19,1,0,3.04,Canceled,1,2026-06-25,240.39,2026,6,June,4.0,120.195,2025,False,False,False,False,False,False
HTL013850,Resort Hotel,Goa,2024-07-09,2025-01-25,200,3,2,2,0.0,0,AUS,Offline TA/TO,TA/TO,0,0,0,A,A,3,No Deposit,37.0,Unknown,0,Group,HB,5,120.7,0,1,3.58,Check-Out,0,2025-01-26,603.49,2025,1,January,2.0,120.69800000000001,2024,False,False,False,False,False,False
HTL018333,Resort Hotel,Algarve,2024-03-31,2024-10-09,192,2,5,1,0.0,0,NOR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,57.0,Unknown,0,Group,FB,7,123.33,0,0,3.79,Canceled,1,2024-10-10,863.28,2024,10,October,1.0,123.32571428571428,2024,False,False,False,False,False,False
HTL017811,City Hotel,Lisbon,2024-07-13,2024-09-30,79,0,3,2,0.0,0,SAU,Online TA,TA/TO,0,0,0,H,H,3,Non Refund,121.0,Unknown,0,Transient-Party,BB,3,151.56,0,1,3.77,Check-Out,0,2024-10-03,454.69,2024,9,September,2.0,151.56333333333333,2024,False,False,False,False,False,False
HTL014097,City Hotel,London,2024-09-17,2025-02-06,142,0,1,2,0.0,0,IND,Direct,Direct,0,0,0,H,H,1,Non Refund,114.0,Unknown,0,Group,BB,1,149.06,0,0,3.68,Canceled,1,2025-02-07,149.06,2025,2,February,2.0,149.06,2024,False,False,False,False,False,False
HTL012617,Resort Hotel,Phuket,2024-12-13,2025-12-09,361,0,5,2,0.0,0,DEU,Offline TA/TO,TA/TO,1,1,12,B,B,0,No Deposit,5.0,Unknown,0,Contract,BB,5,126.98,0,1,3.7,Canceled,1,2025-12-09,634.89,2025,12,December,2.0,126.978,2024,False,False,False,False,False,False
HTL019536,City Hotel,Amsterdam,2024-01-31,2024-08-07,189,0,1,2,0.0,0,BRA,Online TA,TA/TO,1,3,12,A,A,1,No Deposit,170.0,Unknown,2,Contract,BB,1,98.23,1,0,3.96,Canceled,1,2024-08-08,98.23,2024,8,August,2.0,98.23,2024,False,False,False,False,False,False
HTL003886,City Hotel,Dubai,2025-11-25,2026-06-19,206,2,2,2,2.0,0,Unknown,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,54.0,Unknown,0,Group,SC,4,91.17,0,0,3.67,Canceled,1,2026-06-19,364.67,2026,6,June,4.0,91.1675,2025,False,False,False,False,False,False
HTL005667,Resort Hotel,Goa,2024-11-05,2025-07-07,244,1,4,2,0.0,0,ESP,Offline TA/TO,TA/TO,0,0,0,C,C,0,Non Refund,83.0,Unknown,7,Group,Undefined,5,177.95,0,2,3.07,Check-Out,0,2025-07-09,889.76,2025,7,July,2.0,177.952,2024,False,False,False,False,True,False
HTL006737,Resort Hotel,Goa,2024-04-18,2024-10-01,166,0,4,2,3.0,0,NLD,Corporate,Corporate,1,0,11,C,C,0,No Deposit,133.0,1006.0,2,Transient-Party,Undefined,4,147.24,0,3,4.41,No-Show,1,2024-10-04,588.95,2024,10,October,5.0,147.2375,2024,False,False,False,False,False,False
HTL006022,City Hotel,Dubai,2024-12-20,2025-10-17,301,1,4,3,1.0,0,ITA,Online TA,TA/TO,0,0,0,H,H,2,Non Refund,160.0,Unknown,0,Transient,BB,5,185.13,0,2,4.49,Canceled,1,2025-10-18,925.65,2025,10,October,4.0,185.13,2024,False,False,False,False,False,False
HTL010468,Resort Hotel,Algarve,2025-02-04,2025-04-01,56,1,1,2,0.0,0,ITA,Online TA,TA/TO,0,0,0,F,F,1,Non Refund,28.0,Unknown,1,Group,HB,2,210.27,0,3,3.9,Canceled,1,2025-04-03,420.54,2025,4,April,2.0,210.27,2025,False,False,False,False,False,False
HTL003731,Resort Hotel,Maldives,2025-02-11,2025-05-10,88,2,0,3,0.0,0,JPN,Groups,Direct,0,0,0,B,B,0,No Deposit,161.0,1041.0,0,Transient-Party,Undefined,2,105.54,1,3,4.53,Canceled,1,2025-05-10,211.08,2025,5,May,3.0,105.54,2025,False,False,False,False,False,False
HTL012830,City Hotel,Barcelona,2024-02-08,2024-11-20,286,0,2,2,0.0,0,CHE,Direct,Direct,0,0,0,E,E,1,No Deposit,2.0,Unknown,0,Transient,FB,2,125.74,2,1,4.0,Canceled,1,2024-11-20,251.48,2024,11,November,2.0,125.74,2024,False,False,False,False,False,False
HTL000699,City Hotel,Amsterdam,2024-11-18,2024-12-02,14,2,0,4,0.0,0,ITA,Corporate,Corporate,1,0,9,B,B,0,Non Refund,155.0,1078.0,0,Transient-Party,SC,2,98.97,0,1,3.92,Canceled,1,2024-12-03,197.94,2024,12,December,4.0,98.97,2024,False,False,False,False,False,False
HTL012032,City Hotel,London,2025-07-18,2026-04-24,280,0,3,2,0.0,0,AUS,Direct,Direct,1,0,11,G,E,0,Non Refund,152.0,Unknown,7,Contract,FB,3,160.51,0,0,3.73,No-Show,1,2026-04-27,481.54,2026,4,April,2.0,160.51333333333335,2025,False,False,False,False,True,False
HTL012420,Resort Hotel,Maldives,2025-03-20,2026-01-16,302,0,4,3,1.0,0,NOR,Groups,TA/TO,0,0,0,G,G,1,Non Refund,91.0,1010.0,0,Group,BB,4,199.6,0,2,4.63,Canceled,1,2026-01-16,798.41,2026,1,January,4.0,199.6025,2025,False,False,False,False,False,False
HTL008948,City Hotel,London,2025-11-24,2026-01-27,64,1,4,2,0.0,0,FRA,Direct,Direct,0,0,0,D,D,1,No Deposit,127.0,Unknown,0,Group,SC,5,87.66,1,1,3.6,Canceled,1,2026-01-29,438.32,2026,1,January,2.0,87.664,2025,False,False,False,False,False,False
HTL022052,City Hotel,Dubai,2025-03-11,2025-06-20,101,3,1,3,0.0,0,DNK,Direct,Direct,0,0,0,A,A,1,Non Refund,112.0,Unknown,0,Transient,BB,4,96.68,0,0,3.71,Check-Out,0,2025-06-23,386.73,2025,6,June,3.0,96.6825,2025,False,False,False,False,False,False
HTL006051,Resort Hotel,Maldives,2025-04-07,2026-01-06,274,3,2,1,0.0,0,AUS,Online TA,TA/TO,0,0,0,F,F,0,Refundable,60.0,Unknown,3,Group,Undefined,5,174.94,0,0,3.17,Canceled,1,2026-01-11,874.68,2026,1,January,1.0,174.93599999999998,2025,False,False,False,False,True,False
HTL019563,Resort Hotel,Maldives,2024-09-30,2025-01-26,118,3,2,2,0.0,0,NOR,Online TA,TA/TO,0,0,0,A,A,0,Non Refund,116.0,Unknown,0,Contract,Undefined,5,119.17,1,3,3.71,Canceled,1,2025-01-30,595.86,2025,1,January,2.0,119.172,2024,False,False,False,False,False,False
HTL003493,City Hotel,Barcelona,2025-10-19,2026-04-15,178,3,3,3,0.0,1,IND,Online TA,TA/TO,0,0,0,F,F,1,Non Refund,108.0,Unknown,3,Transient-Party,SC,6,125.89,0,3,4.04,Canceled,1,2026-04-20,755.36,2026,4,April,4.0,125.89333333333333,2025,False,False,False,False,True,False
HTL018460,City Hotel,Lisbon,2024-10-13,2025-10-02,354,3,0,3,0.0,0,POL,Groups,TA/TO,1,0,9,C,C,0,Non Refund,153.0,1069.0,0,Group,Undefined,3,98.89,0,0,3.51,Canceled,1,2025-10-03,296.67,2025,10,October,3.0,98.89,2024,False,False,False,False,False,False
HTL008181,City Hotel,Dubai,2024-10-18,2025-09-30,347,0,1,2,0.0,0,CHE,Online TA,TA/TO,0,0,0,E,E,0,Non Refund,46.0,Unknown,0,Transient-Party,BB,1,126.89,0,0,3.83,Canceled,1,2025-09-30,126.89,2025,9,September,2.0,126.89,2024,False,False,False,False,False,False
HTL000931,City Hotel,London,2024-02-10,2024-04-02,52,0,2,2,0.0,0,BEL,Groups,Corporate,1,0,1,C,C,0,No Deposit,130.0,1108.0,7,Transient,Unknown,2,82.17,0,1,3.78,Check-Out,0,2024-04-02,164.35,2024,4,April,2.0,82.175,2024,False,False,False,False,True,False
